tab	specimens
specimen	experiments	sample	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
CS9-3a	CS9-3a_LP-DIR-T	CS9-3		mt	326.7	47.4	2.0	4.0	100.0	42.6	12.8	838.0	823.0	K		hargrave 2021-07-07 17:04:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS9-4a		CS9-4																	This study	LP-NOMAG			
CS9-4a	CS9-4a_LP-DIR-T	CS9-4		mt	329.0	8.2	2.0	6.0	0.0	31.5	16.3	841.0	803.0	K		hargrave 2021-07-08 18:54:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS9-4a	CS9-4a_LP-DIR-T	CS9-4		mt	344.5	59.4	2.0	6.0	100.0	31.5	16.3	841.0	803.0	K		hargrave 2021-07-08 18:54:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS9-4a	CS9-4a_LP-DIR-T	CS9-4		lt	92.8	44.7	2.0	3.0	100.0	28.0	0.9	423.0	273.0	K		hargrave 2021-07-08 18:54:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS9-4a	CS9-4a_LP-DIR-T	CS9-4		mt	114.7	-15.7	2.0	6.0	-1.0	31.5	16.3	841.0	803.0	K		hargrave 2021-07-08 18:54:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS9-4a	CS9-4a_LP-DIR-T	CS9-4		lt	171.0	7.8	2.0	3.0	-1.0	28.0	0.9	423.0	273.0	K		hargrave 2021-07-08 18:54:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS9-4a	CS9-4a_LP-DIR-T	CS9-4		lt	14.3	57.7	2.0	3.0	0.0	28.0	0.9	423.0	273.0	K		hargrave 2021-07-08 18:54:46	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS9-5a	CS9-5a_LP-DIR-T	CS9-5		lt	176.1	10.7	1.0	6.0	-1.0	23.4	2.7	523.0	273.0	K		hargrave 2021-07-07 17:09:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS9-5a	CS9-5a_LP-DIR-T	CS9-5		lt	93.9	41.3	1.0	6.0	100.0	23.4	2.7	523.0	273.0	K		hargrave 2021-07-07 17:09:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS9-5a	CS9-5a_LP-DIR-T	CS9-5		lt	20.7	58.5	1.0	6.0	0.0	23.4	2.7	523.0	273.0	K		hargrave 2021-07-07 17:09:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS9-5a		CS9-5																	This study	LP-NOMAG			
CS9-6a	CS9-6a_LP-DIR-T	CS9-6		mt	312.6	-5.1	2.0	8.0	0.0	15.7	12.7	841.0	773.0	K		hargrave 2021-07-07 17:10:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS9-6a	CS9-6a_LP-DIR-T	CS9-6		lt	5.2	58.6	2.0	4.0	0.0	45.1	1.1	473.0	273.0	K		hargrave 2021-07-07 17:10:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS9-6a	CS9-6a_LP-DIR-T	CS9-6		lt	169.7	5.0	2.0	4.0	-1.0	45.1	1.1	473.0	273.0	K		hargrave 2021-07-07 17:10:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS9-6a	CS9-6a_LP-DIR-T	CS9-6		lt	94.9	49.4	2.0	4.0	100.0	45.1	1.1	473.0	273.0	K		hargrave 2021-07-07 17:10:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS9-6a		CS9-6																	This study	LP-NOMAG			
CS9-6a	CS9-6a_LP-DIR-T	CS9-6		mt	311.9	49.4	2.0	8.0	100.0	15.7	12.7	841.0	773.0	K		hargrave 2021-07-07 17:10:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS9-6a	CS9-6a_LP-DIR-T	CS9-6		mt	95.9	-17.2	2.0	8.0	-1.0	15.7	12.7	841.0	773.0	K		hargrave 2021-07-07 17:10:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS9-7a	CS9-7a_LP-DIR-T	CS9-7		lt	100.8	42.8	1.0	3.0	100.0	21.5	2.1	423.0	273.0	K		hargrave 2021-06-21 10:17:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS9-7a	CS9-7a_LP-DIR-T	CS9-7		lt	17.3	63.6	1.0	3.0	0.0	21.5	2.1	423.0	273.0	K		hargrave 2021-06-21 10:17:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS9-7a		CS9-7																	This study	LP-NOMAG			
CS9-7a	CS9-7a_LP-DIR-T	CS9-7		lt	174.3	5.2	1.0	3.0	-1.0	21.5	2.1	423.0	273.0	K		hargrave 2021-06-21 10:17:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS9-8a		CS9-8																	This study	LP-NOMAG			
CS9-8a	CS9-8a_LP-DIR-T	CS9-8		lt	11.1	58.9	1.0	8.0	0.0	30.4	2.7	648.0	273.0	K		hargrave 2021-06-21 10:18:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS9-8a	CS9-8a_LP-DIR-T	CS9-8		lt	178.9	12.9	1.0	8.0	-1.0	30.4	2.7	648.0	273.0	K		hargrave 2021-06-21 10:18:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS9-8a	CS9-8a_LP-DIR-T	CS9-8		lt	94.6	46.3	1.0	8.0	100.0	30.4	2.7	648.0	273.0	K		hargrave 2021-06-21 10:18:54	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-1b		CS10-1																	This study	LP-NOMAG			
CS10-1b	CS10-1b_LP-DIR-T	CS10-1		lt	82.8	0.7	1.0	4.0	100.0	10.7	2.1	523.0	273.0	K		hargrave 2023-03-17 18:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-1b	CS10-1b_LP-DIR-T	CS10-1		lt	20.4	70.6	1.0	4.0	0.0	10.7	2.1	523.0	273.0	K		hargrave 2023-03-17 18:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS10-1b	CS10-1b_LP-DIR-T	CS10-1		lt	160.3	10.5	1.0	4.0	-1.0	10.7	2.1	523.0	273.0	K		hargrave 2023-03-17 18:45:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS10-2b	CS10-2b_LP-DIR-T	CS10-2		lt	92.1	8.3	1.0	6.0	100.0	9.2	4.2	648.0	273.0	K		hargrave 2023-03-21 17:56:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-2b	CS10-2b_LP-DIR-T	CS10-2		lt	170.2	16.3	1.0	6.0	-1.0	9.2	4.2	648.0	273.0	K		hargrave 2023-03-21 17:56:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS10-2b	CS10-2b_LP-DIR-T	CS10-2		lt	346.6	79.1	1.0	6.0	0.0	9.2	4.2	648.0	273.0	K		hargrave 2023-03-21 17:56:23	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS10-2b		CS10-2																	This study	LP-NOMAG			
CS10-3b		CS10-3																	This study	LP-NOMAG			
CS10-3b	CS10-3b_LP-DIR-T	CS10-3		lt	159.0	28.8	1.0	4.0	-1.0	1.5	3.5	523.0	273.0	K		hargrave 2023-03-17 18:48:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS10-3b	CS10-3b_LP-DIR-T	CS10-3		lt	334.9	64.2	1.0	4.0	0.0	1.5	3.5	523.0	273.0	K		hargrave 2023-03-17 18:48:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS10-3b	CS10-3b_LP-DIR-T	CS10-3		lt	80.5	18.6	1.0	4.0	100.0	1.5	3.5	523.0	273.0	K		hargrave 2023-03-17 18:48:28	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-4b		CS10-4																	This study	LP-NOMAG			
CS10-4b	CS10-4b_LP-DIR-T	CS10-4		lt	147.6	25.7	1.0	4.0	-1.0	16.9	7.5	523.0	273.0	K		hargrave 2023-03-21 21:05:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS10-4b	CS10-4b_LP-DIR-T	CS10-4		lt	328.1	50.2	1.0	4.0	0.0	16.9	7.5	523.0	273.0	K		hargrave 2023-03-21 21:05:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS10-4b	CS10-4b_LP-DIR-T	CS10-4		lt	70.0	29.5	1.0	4.0	100.0	16.9	7.5	523.0	273.0	K		hargrave 2023-03-21 21:05:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-5b		CS10-5																	This study	LP-NOMAG			
CS10-5b	CS10-5b_LP-DIR-T	CS10-5		lt	63.7	4.8	1.0	3.0	100.0	19.4	2.8	423.0	273.0	K		hargrave 2023-03-21 21:07:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-5b	CS10-5b_LP-DIR-T	CS10-5		lt	141.8	-3.6	1.0	3.0	-1.0	19.4	2.8	423.0	273.0	K		hargrave 2023-03-21 21:07:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS10-5b	CS10-5b_LP-DIR-T	CS10-5		lt	9.0	51.8	1.0	3.0	0.0	19.4	2.8	423.0	273.0	K		hargrave 2023-03-21 21:07:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS10-6b		CS10-6																	This study	LP-NOMAG			
CS10-7b	CS10-7b_LP-DIR-T	CS10-7		lt	136.4	17.5	1.0	3.0	-1.0	14.3	1.5	423.0	273.0	K		hargrave 2023-03-21 21:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS10-7b	CS10-7b_LP-DIR-T	CS10-7		lt	60.3	14.3	1.0	3.0	100.0	14.3	1.5	423.0	273.0	K		hargrave 2023-03-21 21:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-7b	CS10-7b_LP-DIR-T	CS10-7		lt	354.8	47.6	1.0	3.0	0.0	14.3	1.5	423.0	273.0	K		hargrave 2023-03-21 21:08:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS10-7b		CS10-7																	This study	LP-NOMAG			
CS10-8b	CS10-8b_LP-DIR-T	CS10-8		lt	138.5	-8.4	1.0	4.0	-1.0	16.7	6.8	523.0	273.0	K		hargrave 2023-03-17 18:57:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS10-8b	CS10-8b_LP-DIR-T	CS10-8		lt	26.3	44.0	1.0	4.0	0.0	16.7	6.8	523.0	273.0	K		hargrave 2023-03-17 18:57:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS10-8b	CS10-8b_LP-DIR-T	CS10-8		lt	57.3	-7.6	1.0	4.0	100.0	16.7	6.8	523.0	273.0	K		hargrave 2023-03-17 18:57:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS10-8b		CS10-8																	This study	LP-NOMAG			
CS11-1b		CS11-1																	This study	LP-NOMAG			
CS11-2b		CS11-2																	This study	LP-NOMAG			
CS11-3b		CS11-3																	This study	LP-NOMAG			
CS11-4b		CS11-4																	This study	LP-NOMAG			
CS11-5b		CS11-5																	This study	LP-NOMAG			
CS11-7b		CS11-7																	This study	LP-NOMAG			
CS11-8b		CS11-8																	This study	LP-NOMAG			
CS11-9b		CS11-9																	This study	LP-NOMAG			
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		lt	71.3	17.2	2.0	3.0	100.0	16.7	0.5	423.0	273.0	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		mt	316.5	54.2	2.0	10.0	100.0	4.6	12.3	846.0	673.0	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		lt	215.6	49.4	2.0	3.0	-1.0	16.7	0.5	423.0	273.0	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		mt	297.9	6.4	2.0	10.0	0.0	4.6	12.3	846.0	673.0	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		mt	133.2	-6.0	2.0	10.0	-1.0	4.6	12.3	846.0	673.0	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-1b	CS12-1b_LP-DIR-T	CS12-1		lt	39.3	62.3	2.0	3.0	0.0	16.7	0.5	423.0	273.0	K		hargrave 2023-03-15 12:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-1b		CS12-1																	This study	LP-NOMAG			
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		mt	289.7	77.9	2.0	8.0	100.0	0.0	5.0	858.0	823.0	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CS12-2b		CS12-2																	This study	LP-NOMAG			
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		lt	230.4	46.0	2.0	3.0	-1.0	60.9	5.6	423.0	273.0	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		mt	137.4	7.0	2.0	8.0	-1.0	0.0	5.0	858.0	823.0	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		lt	42.0	56.6	2.0	3.0	0.0	60.9	5.6	423.0	273.0	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		mt	278.3	23.4	2.0	8.0	0.0	0.0	5.0	858.0	823.0	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CS12-2b	CS12-2b_LP-DIR-T	CS12-2		lt	68.2	12.2	2.0	3.0	100.0	60.9	5.6	423.0	273.0	K		hargrave 2023-03-16 12:22:32	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		mt	296.4	21.6	2.0	8.0	0.0	0.0	12.2	858.0	823.0	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		lt	38.8	26.9	2.0	3.0	100.0	29.2	4.3	423.0	273.0	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		mt	334.8	66.8	2.0	8.0	100.0	0.0	12.2	858.0	823.0	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		lt	358.5	41.8	2.0	3.0	0.0	29.2	4.3	423.0	273.0	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		mt	192.0	-0.9	2.0	8.0	-1.0	0.0	12.2	858.0	823.0	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CS12-3b		CS12-3																	This study	LP-NOMAG			
CS12-3b	CS12-3b_LP-DIR-T	CS12-3		lt	238.6	32.6	2.0	3.0	-1.0	29.2	4.3	423.0	273.0	K		hargrave 2023-03-16 12:24:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		mt	279.0	24.8	2.0	8.0	0.0	16.1	11.3	851.0	798.0	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-4b		CS12-4																	This study	LP-NOMAG			
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		lt	193.8	30.2	2.0	3.0	-1.0	18.0	4.6	523.0	77.0	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		mt	159.3	3.4	2.0	8.0	-1.0	16.1	11.3	851.0	798.0	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		mt	294.7	79.0	2.0	8.0	100.0	16.1	11.3	851.0	798.0	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		lt	47.1	53.1	2.0	3.0	100.0	18.0	4.6	523.0	77.0	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-4b	CS12-4b_LP-DIR-T	CS12-4		lt	321.5	52.2	2.0	3.0	0.0	18.0	4.6	523.0	77.0	K		hargrave 2023-03-16 12:27:04	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-5b		CS12-5																	This study	LP-NOMAG			
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		mt	285.3	41.0	2.0	7.0	100.0	0.0	15.6	838.0	723.0	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-TILT	g		
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		mt	282.1	-8.4	2.0	7.0	-1.0	0.0	15.6	838.0	723.0	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR	g		
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		lt	359.1	25.7	2.0	3.0	0.0	19.9	7.1	423.0	273.0	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		mt	282.9	-13.2	2.0	7.0	0.0	0.0	15.6	838.0	723.0	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	g		
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		lt	348.7	54.3	2.0	3.0	-1.0	19.9	7.1	423.0	273.0	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-5b	CS12-5b_LP-DIR-T	CS12-5		lt	23.5	18.9	2.0	3.0	100.0	19.9	7.1	423.0	273.0	K		hargrave 2023-03-15 12:51:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-6b		CS12-6																	This study	LP-NOMAG			
CS12-6b	CS12-6b_LP-DIR-T	CS12-6		mt	301.5	60.6	1.0	8.0	100.0	4.2	7.1	846.0	723.0	K		hargrave 2023-03-15 12:52:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-6b	CS12-6b_LP-DIR-T	CS12-6		mt	287.7	8.3	1.0	8.0	0.0	4.2	7.1	846.0	723.0	K		hargrave 2023-03-15 12:52:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-6b	CS12-6b_LP-DIR-T	CS12-6		mt	234.3	-17.1	1.0	8.0	-1.0	4.2	7.1	846.0	723.0	K		hargrave 2023-03-15 12:52:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-7b	CS12-7b_LP-DIR-T	CS12-7		mt	157.9	-25.9	1.0	9.0	-1.0	6.9	3.7	846.0	723.0	K		hargrave 2023-03-15 12:54:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-7b	CS12-7b_LP-DIR-T	CS12-7		mt	279.0	6.9	1.0	9.0	0.0	6.9	3.7	846.0	723.0	K		hargrave 2023-03-15 12:54:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-7b	CS12-7b_LP-DIR-T	CS12-7		mt	283.4	61.5	1.0	9.0	100.0	6.9	3.7	846.0	723.0	K		hargrave 2023-03-15 12:54:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-7b		CS12-7																	This study	LP-NOMAG			
CS12-8b	CS12-8b_LP-DIR-T	CS12-8		mt	308.1	57.7	1.0	7.0	100.0	8.8	2.8	846.0	798.0	K		hargrave 2023-03-15 12:55:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS12-8b	CS12-8b_LP-DIR-T	CS12-8		mt	292.1	7.0	1.0	7.0	0.0	8.8	2.8	846.0	798.0	K		hargrave 2023-03-15 12:55:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS12-8b	CS12-8b_LP-DIR-T	CS12-8		mt	256.0	0.1	1.0	7.0	-1.0	8.8	2.8	846.0	798.0	K		hargrave 2023-03-15 12:55:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS12-8b		CS12-8																	This study	LP-NOMAG			
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		lt	21.6	-1.4	2.0	3.0	100.0	52.9	6.0	423.0	273.0	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		lt	338.5	54.6	2.0	3.0	0.0	52.9	6.0	423.0	273.0	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		mt	264.4	8.3	2.0	14.0	-1.0	28.9	10.0	873.0	723.0	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		lt	206.7	71.7	2.0	3.0	-1.0	52.9	6.0	423.0	273.0	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS13-1b		CS13-1																	This study	LP-NOMAG			
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		mt	265.6	9.5	2.0	14.0	0.0	28.9	10.0	873.0	723.0	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS13-1b	CS13-1b_LP-DIR-T	CS13-1		mt	332.8	60.6	2.0	14.0	100.0	28.9	10.0	873.0	723.0	K		hargrave 2023-03-21 19:20:37	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
CS13-2b		CS13-2																	This study	LP-NOMAG			
CS13-3b		CS13-3																	This study	LP-NOMAG			
CS13-3b	CS13-3b_LP-DIR-T	CS13-3		lt	128.0	50.7	1.0	4.0	-1.0	24.8	5.1	523.0	273.0	K		hargrave 2023-03-15 13:00:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
CS13-3b	CS13-3b_LP-DIR-T	CS13-3		lt	355.0	57.5	1.0	4.0	0.0	24.8	5.1	523.0	273.0	K		hargrave 2023-03-15 13:00:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
CS13-3b	CS13-3b_LP-DIR-T	CS13-3		lt	27.6	-8.8	1.0	4.0	100.0	24.8	5.1	523.0	273.0	K		hargrave 2023-03-15 13:00:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
